country,month,temperature_celsius,humidity,precip_mm,wind_kph,pressure_mb,uv_index
Finland,2025-07,22.73548387096774,63.70967741935484,0.07612903225806451,15.248387096774193,1010.4193548387096,3.661290322580645
Finland,2025-08,17.093548387096774,73.19354838709677,0.07258064516129033,14.764516129032257,1009.6774193548387,2.4741935483870967
Finland,2025-09,14.353333333333333,85.93333333333334,0.07233333333333333,17.283333333333335,1018.3333333333334,1.2566666666666668
Finland,2025-10,7.2,76.0,0.05,5.4,1039.0,0.3
France,2024-05,17.423529411764704,68.76470588235294,0.38,12.058823529411764,1012.2941176470588,3.9411764705882355
France,2024-06,21.113333333333333,56.733333333333334,0.182,14.623333333333333,1014.6666666666666,4.933333333333334
France,2024-07,24.268965517241377,49.310344827586206,0.13034482758620689,12.555172413793104,1014.9655172413793,6.0
France,2024-08,25.80322580645161,49.193548387096776,0.147741935483871,13.312903225806451,1015.258064516129,6.580645161290323
France,2024-09,18.116666666666667,72.53333333333333,0.016666666666666666,16.793333333333333,1014.9,4.933333333333334
France,2024-10,14.003225806451614,87.45161290322581,0.162258064516129,10.403225806451612,1016.0322580645161,1.4193548387096775
France,2024-11,8.963333333333333,87.53333333333333,0.07166666666666667,11.543333333333333,1021.5,0.3766666666666667
France,2024-12,6.548387096774194,85.19354838709677,0.08774193548387098,12.735483870967743,1024.6451612903227,0.3645161290322581
France,2025-01,4.6,88.90322580645162,0.12290322580645162,13.180645161290323,1016.483870967742,0.45806451612903226
France,2025-02,5.514285714285714,85.64285714285714,0.05607142857142857,11.285714285714286,1022.6785714285714,0.8142857142857143
France,2025-03,9.348387096774195,73.03225806451613,0.019032258064516132,11.670967741935485,1016.6451612903226,1.435483870967742
France,2025-04,13.853333333333333,62.13333333333333,0.006666666666666667,12.786666666666665,1016.4333333333333,2.05
